SF,C,SG,PG,PF,F,G,UTIL,Type,Salary,Sig
1630557,203954,1627742,1629656,1631096,1641731,1629652,202331,GEN_STACK,49800,1627742|1629652|1629656|1630557|1631096|1641731|202331|203954
1627759,1629674,1627742,1627750,1630573,1642461,1628971,1629004,GEN_STACK,49600,1627742|1627750|1627759|1628971|1629004|1629674|1630573|1642461
1629008,203937,1629656,1641710,1630598,1631096,1642268,1631114,GEN_STACK,49800,1629008|1629656|1630598|1631096|1631114|1641710|1642268|203937
1631114,1628976,1628379,1628983,1628374,1642346,1629004,1642268,GEN_STACK,48900,1628374|1628379|1628976|1628983|1629004|1631114|1642268|1642346
1628415,1628976,1626164,1629630,1626220,1628960,1631221,1642849,GEN_STACK,49500,1626164|1626220|1628415|1628960|1628976|1629630|1631221|1642849
1642377,1628976,1628960,1629630,1626220,1631094,1629130,1642285,GEN_STACK,50000,1626220|1628960|1628976|1629130|1629630|1631094|1642285|1642377
1629008,1628976,1629611,1641710,1630533,1631114,1630217,1642849,GEN_STACK,48800,1628976|1629008|1629611|1630217|1630533|1631114|1641710|1642849
1630533,1628976,1629611,1641710,1631094,1641731,1630217,1629674,GEN_STACK,49300,1628976|1629611|1629674|1630217|1630533|1631094|1641710|1641731
203501,1630168,1629673,1627739,1630552,1642275,1630530,1631128,GEN_STACK,49900,1627739|1629673|1630168|1630530|1630552|1631128|1642275|203501
1626220,1626157,1629611,1628983,1628970,1641706,1642347,1642275,GEN_STACK,49800,1626157|1626220|1628970|1628983|1629611|1641706|1642275|1642347
1631114,1629674,1629130,1628973,1630598,1642846,1641710,1642268,GEN_STACK,47900,1628973|1629130|1629674|1630598|1631114|1641710|1642268|1642846
1630573,1628976,1628401,1630202,1642461,203501,1641710,203932,GEN_STACK,49500,1628401|1628976|1630202|1630573|1641710|1642461|203501|203932
1631114,203937,1628401,1630178,1630598,1642846,1630200,1642268,GEN_STACK,49200,1628401|1630178|1630200|1630598|1631114|1642268|1642846|203937
1630533,1628976,1629652,1628983,1630567,1631114,1631128,1642383,GEN_STACK,49300,1628976|1628983|1629652|1630533|1630567|1631114|1631128|1642383
1642846,1629651,1627739,1628971,1628384,1631094,1628973,1642849,GEN_STACK,49900,1627739|1628384|1628971|1628973|1629651|1631094|1642846|1642849
1629628,1626157,1627742,1627739,1628970,1642846,1642266,1642851,GEN_STACK,49900,1626157|1627739|1627742|1628970|1629628|1642266|1642846|1642851
1631114,1642852,1630530,1628379,1628970,1630552,1642266,1642354,GEN_STACK,49600,1628379|1628970|1630530|1630552|1631114|1642266|1642354|1642852
1626162,202696,1629611,1629656,202331,1641731,1642268,203954,GEN_STACK,49200,1626162|1629611|1629656|1641731|1642268|202331|202696|203954
1628969,1626157,1629673,1629630,1630573,1631114,1642285,201587,GEN_STACK,49600,1626157|1628969|1629630|1629673|1630573|1631114|1642285|201587
1628960,1630168,1629004,1629673,1642852,1642846,1630700,203954,GEN_STACK,49900,1628960|1629004|1629673|1630168|1630700|1642846|1642852|203954
1629008,1628976,1630217,1629673,1628374,1642962,1642849,1629651,GEN_STACK,49500,1628374|1628976|1629008|1629651|1629673|1630217|1642849|1642962
1630573,203954,1628971,1628401,1642461,203932,1630202,1631128,GEN_STACK,50000,1628401|1628971|1630202|1630573|1631128|1642461|203932|203954
1630598,203937,1629004,1628983,1628374,1631096,1629652,1641718,GEN_STACK,49900,1628374|1628983|1629004|1629652|1630598|1631096|1641718|203937
1627759,202696,1629130,1630200,201587,1629008,1642268,1642347,GEN_STACK,49600,1627759|1629008|1629130|1630200|1642268|1642347|201587|202696
1629008,1629651,1629611,1641710,1631094,1641730,1642849,1641731,GEN_STACK,50000,1629008|1629611|1629651|1631094|1641710|1641730|1641731|1642849
1628960,1628991,1628971,1629630,1642346,1642377,1641718,1642285,GEN_STACK,50000,1628960|1628971|1628991|1629630|1641718|1642285|1642346|1642377
1628960,1642852,1629652,1628379,1629627,1630552,1629673,203501,GEN_STACK,49600,1628379|1628960|1629627|1629652|1629673|1630552|1642852|203501
1629628,1630168,1629656,1630163,1628970,1641706,1642354,1641731,GEN_STACK,50000,1628970|1629628|1629656|1630163|1630168|1641706|1641731|1642354
1626220,1628976,1629004,1628983,1628374,1642846,1629652,1642285,GEN_STACK,49500,1626220|1628374|1628976|1628983|1629004|1629652|1642285|1642846
1626220,1630583,1629611,1629630,1628415,1641731,1630200,203954,GEN_STACK,50000,1626220|1628415|1629611|1629630|1630200|1630583|1641731|203954
1626220,1629674,1628971,1627750,1642461,203932,1630200,1630202,GEN_STACK,49800,1626220|1627750|1628971|1629674|1630200|1630202|1642461|203932
1629628,1629674,1627742,1629656,1628374,1630567,1642347,1642354,GEN_STACK,49200,1627742|1628374|1629628|1629656|1629674|1630567|1642347|1642354
1630573,1628976,1629004,1628379,1629627,1630552,1629673,202696,GEN_STACK,49400,1628379|1628976|1629004|1629627|1629673|1630552|1630573|202696
1626220,1626157,1627739,1628973,1628384,201587,1642354,1627826,GEN_STACK,48700,1626157|1626220|1627739|1627826|1628384|1628973|1642354|201587
1629008,1628976,1629611,1641710,1631094,1641730,1642856,1642962,GEN_STACK,50000,1628976|1629008|1629611|1631094|1641710|1641730|1642856|1642962
1631114,1628976,1629611,1628983,1631096,203932,1629652,203937,GEN_STACK,49800,1628976|1628983|1629611|1629652|1631096|1631114|203932|203937
1628969,1628976,1629652,1627739,201587,202695,1628973,203501,GEN_STACK,49900,1627739|1628969|1628973|1628976|1629652|201587|202695|203501
1627759,1628976,1629611,1627750,1630573,203501,1642285,1629674,GEN_STACK,49500,1627750|1627759|1628976|1629611|1629674|1630573|1642285|203501
1626220,203954,1629004,1627739,1642461,1641731,1630178,202331,GEN_STACK,49900,1626220|1627739|1629004|1630178|1641731|1642461|202331|203954
1629628,1628976,1642266,1628983,1628970,1641706,1642347,1642275,GEN_STACK,48100,1628970|1628976|1628983|1629628|1641706|1642266|1642275|1642347
1626220,202696,1629130,1630200,1628970,1630552,1631128,1642347,GEN_STACK,50000,1626220|1628970|1629130|1630200|1630552|1631128|1642347|202696
1641731,1642259,1629652,1629656,1628384,1642461,1630178,1631128,GEN_STACK,49100,1628384|1629652|1629656|1630178|1631128|1641731|1642259|1642461
1629628,203937,1629656,1628973,1628970,1630567,1630193,1642266,GEN_STACK,49900,1628970|1628973|1629628|1629656|1630193|1630567|1642266|203937
1626220,1642852,1629611,1628379,1629627,1630552,1630700,1641731,GEN_STACK,49800,1626220|1628379|1629611|1629627|1630552|1630700|1641731|1642852
1631114,1642259,1629652,1641718,1631096,1642846,1642268,1642383,GEN_STACK,49500,1629652|1631096|1631114|1641718|1642259|1642268|1642383|1642846
1642377,1626157,1629611,1627739,1628970,201587,1628973,1627826,GEN_STACK,49700,1626157|1627739|1627826|1628970|1628973|1629611|1642377|201587
1626162,1642259,1630557,1630700,202331,1641731,1631128,203954,GEN_STACK,49300,1626162|1630557|1630700|1631128|1641731|1642259|202331|203954
1626220,1642852,1628960,1626164,1628415,1642461,1628971,1642285,GEN_STACK,48200,1626164|1626220|1628415|1628960|1628971|1642285|1642461|1642852
1626220,1642259,1628971,1630178,202331,1641731,1641710,1642266,GEN_STACK,49800,1626220|1628971|1630178|1641710|1641731|1642259|1642266|202331
1626220,1629674,1631128,1628971,1628970,1627759,1630202,1642461,GEN_STACK,49500,1626220|1627759|1628970|1628971|1629674|1630202|1631128|1642461
1641731,1626157,1627742,1627739,1641730,201587,1628971,201935,GEN_STACK,49900,1626157|1627739|1627742|1628971|1641730|1641731|201587|201935
1628969,1626157,1629611,1628379,201587,1631114,201935,1627826,GEN_STACK,50000,1626157|1627826|1628379|1628969|1629611|1631114|201587|201935
1628960,1630583,1631221,1629630,1626220,1642377,1642268,1642285,GEN_STACK,49900,1626220|1628960|1629630|1630583|1631221|1642268|1642285|1642377
1630557,1628976,1629656,1628971,201587,202331,1630178,203954,GEN_STACK,49700,1628971|1628976|1629656|1630178|1630557|201587|202331|203954
1630557,1642259,1631128,1629656,1630573,1641731,1630178,203954,GEN_STACK,49800,1629656|1630178|1630557|1630573|1631128|1641731|1642259|203954
1626220,1630583,1628401,1626164,1628415,1642346,1642285,1642377,GEN_STACK,49900,1626164|1626220|1628401|1628415|1630583|1642285|1642346|1642377
1628960,1628976,1631221,1629630,1626220,1642377,1642285,1629651,GEN_STACK,49500,1626220|1628960|1628976|1629630|1629651|1631221|1642285|1642377
1626220,1629674,1629638,1627739,1630552,1642852,1630530,1642266,GEN_STACK,50000,1626220|1627739|1629638|1629674|1630530|1630552|1642266|1642852
1629008,1628976,1629611,1627739,1631094,1641730,1629656,1642856,GEN_STACK,50000,1627739|1628976|1629008|1629611|1629656|1631094|1641730|1642856
1629008,1628976,1629130,1641710,1626220,1631094,1642856,1642962,GEN_STACK,49700,1626220|1628976|1629008|1629130|1631094|1641710|1642856|1642962
1631114,1628976,1629130,1641710,1631094,1641730,1629611,1629652,GEN_STACK,48400,1628976|1629130|1629611|1629652|1631094|1631114|1641710|1641730
1626162,203954,1628960,1629656,202331,1641731,1630557,1642285,GEN_STACK,47900,1626162|1628960|1629656|1630557|1641731|1642285|202331|203954
1628415,1629674,1627739,1626164,1628374,1628960,1628379,1642285,GEN_STACK,49200,1626164|1627739|1628374|1628379|1628415|1628960|1629674|1642285
1628415,1630168,1631128,1627750,1630573,203501,1630202,1642285,GEN_STACK,50000,1627750|1628415|1630168|1630202|1630573|1631128|1642285|203501
1631114,1628976,1630200,1630163,1628970,1641731,1630193,1642266,GEN_STACK,49800,1628970|1628976|1630163|1630193|1630200|1631114|1641731|1642266
1629008,1628976,1631128,1641710,1626220,1642846,1642856,1629651,GEN_STACK,49600,1626220|1628976|1629008|1629651|1631128|1641710|1642846|1642856
1629628,1630168,1629130,1628971,1629627,1642852,1642383,203954,GEN_STACK,49800,1628971|1629130|1629627|1629628|1630168|1642383|1642852|203954
1630533,1628976,1628960,1641718,1631094,1641730,1629611,1629651,GEN_STACK,49400,1628960|1628976|1629611|1629651|1630533|1631094|1641718|1641730
1626162,1628976,1629611,1629656,1630552,1641731,1629652,203954,GEN_STACK,50000,1626162|1628976|1629611|1629652|1629656|1630552|1641731|203954
1629628,1629651,1642266,1628983,1630567,1642275,1642347,1642259,GEN_STACK,49700,1628983|1629628|1629651|1630567|1642259|1642266|1642275|1642347
1626220,202696,1627742,1630200,1630598,1631094,1629130,1631128,GEN_STACK,49300,1626220|1627742|1629130|1630200|1630598|1631094|1631128|202696
1641731,1628976,1629638,1628379,1631094,1642852,1630530,203501,GEN_STACK,49800,1628379|1628976|1629638|1630530|1631094|1641731|1642852|203501
1626162,203954,1629656,1630178,1642461,1641731,1630557,1642268,GEN_STACK,49900,1626162|1629656|1630178|1630557|1641731|1642268|1642461|203954
202695,1627826,1627739,1628379,1641730,201587,1628973,1629656,GEN_STACK,49700,1627739|1627826|1628379|1628973|1629656|1641730|201587|202695
1626220,1630583,1626164,1629630,1642346,1628960,1642268,1642285,GEN_STACK,49800,1626164|1626220|1628960|1629630|1630583|1642268|1642285|1642346
1628969,1627826,1629130,1641710,201587,202695,1642849,1628976,GEN_STACK,48400,1627826|1628969|1628976|1629130|1641710|1642849|201587|202695
1631114,1628976,1629004,1641718,1628374,1642461,1629652,1642846,GEN_STACK,48500,1628374|1628976|1629004|1629652|1631114|1641718|1642461|1642846
1628969,203937,1629130,1627739,201587,1631114,1628973,202695,GEN_STACK,49300,1627739|1628969|1628973|1629130|1631114|201587|202695|203937
1629008,202696,1629130,1628971,1628415,1631114,1630200,203501,GEN_STACK,49700,1628415|1628971|1629008|1629130|1630200|1631114|202696|203501
1630598,203937,1629004,1628983,1631094,1631114,1641718,1642262,GEN_STACK,49900,1628983|1629004|1630598|1631094|1631114|1641718|1642262|203937
1626162,203954,1642285,1629656,1626220,1641731,1642845,202331,GEN_STACK,50000,1626162|1626220|1629656|1641731|1642285|1642845|202331|203954
1642962,1628976,1629611,1627750,1628374,1631094,1642849,1641730,GEN_STACK,49600,1627750|1628374|1628976|1629611|1631094|1641730|1642849|1642962
1629008,1629674,1642266,1630163,1628970,1641706,1630193,1642347,GEN_STACK,50000,1628970|1629008|1629674|1630163|1630193|1641706|1642266|1642347
1628415,1628991,1628960,1628983,1626220,1642377,1629656,1642849,GEN_STACK,49700,1626220|1628415|1628960|1628983|1628991|1629656|1642377|1642849
1626162,203954,1629004,1629656,1631094,1641731,1629611,202331,GEN_STACK,49000,1626162|1629004|1629611|1629656|1631094|1641731|202331|203954
1627759,1626157,1629611,1626164,1642461,203501,1631128,1642266,GEN_STACK,49200,1626157|1626164|1627759|1629611|1631128|1642266|1642461|203501
203501,202696,1628379,1629673,1628970,1630552,1642285,1642849,GEN_STACK,49600,1628379|1628970|1629673|1630552|1642285|1642849|202696|203501
1626220,1628991,1628960,1626164,1628415,1642346,1629673,1642285,GEN_STACK,49300,1626164|1626220|1628415|1628960|1628991|1629673|1642285|1642346
1630533,1628976,1630217,1641710,1630552,1641730,1642849,203501,GEN_STACK,50000,1628976|1630217|1630533|1630552|1641710|1641730|1642849|203501
1629628,1629674,1629130,1627739,1628970,1631096,1630200,202696,GEN_STACK,49300,1627739|1628970|1629130|1629628|1629674|1630200|1631096|202696
1626162,203954,1641710,1629656,201587,1641731,1642845,202331,GEN_STACK,50000,1626162|1629656|1641710|1641731|1642845|201587|202331|203954
1631114,1629651,1629130,1627739,1628991,203501,1630200,202696,GEN_STACK,49500,1627739|1628991|1629130|1629651|1630200|1631114|202696|203501
1626220,1628991,1628960,1626164,1628970,1642377,1642266,1642285,GEN_STACK,50000,1626164|1626220|1628960|1628970|1628991|1642266|1642285|1642377
1630573,1628976,1631128,1627750,203501,203932,1630202,1629674,GEN_STACK,48700,1627750|1628976|1629674|1630202|1630573|1631128|203501|203932
1631114,1628976,1629004,1628983,1628374,1642846,1642268,1642962,GEN_STACK,50000,1628374|1628976|1628983|1629004|1631114|1642268|1642846|1642962
1631114,203937,1629652,1628983,1631096,1642846,1642268,1642285,GEN_STACK,50000,1628983|1629652|1631096|1631114|1642268|1642285|1642846|203937
1629628,1628976,1627742,1630193,1630567,1631096,1642266,1642275,GEN_STACK,49900,1627742|1628976|1629628|1630193|1630567|1631096|1642266|1642275
1631114,1630168,1629673,1628379,1629627,201587,1630530,1630700,GEN_STACK,50000,1628379|1629627|1629673|1630168|1630530|1630700|1631114|201587
1631114,203937,1629004,1628379,1628374,1628970,1641718,1631096,GEN_STACK,49800,1628374|1628379|1628970|1629004|1631096|1631114|1641718|203937
1626220,1629674,1628401,1630202,1642461,1629628,1642285,203932,GEN_STACK,50000,1626220|1628401|1629628|1629674|1630202|1642285|1642461|203932
1629008,1628976,1630217,1629656,1641730,203501,1642285,1642849,GEN_STACK,48500,1628976|1629008|1629656|1630217|1641730|1642285|1642849|203501
1626220,1628976,1627739,1626164,1628415,1642461,1631221,1642285,GEN_STACK,49300,1626164|1626220|1627739|1628415|1628976|1631221|1642285|1642461
1626162,203954,1628379,1628973,1630533,1641731,1629656,1641718,GEN_STACK,50000,1626162|1628379|1628973|1629656|1630533|1641718|1641731|203954
1626220,203954,1629652,1629630,1641765,1642846,1629656,1630178,GEN_STACK,50000,1626220|1629630|1629652|1629656|1630178|1641765|1642846|203954
1626220,1628991,1628379,1627739,1630567,1642377,1628960,202696,GEN_STACK,49500,1626220|1627739|1628379|1628960|1628991|1630567|1642377|202696
1630598,1628976,1628379,1628983,1628384,1631114,1642268,1641730,GEN_STACK,49400,1628379|1628384|1628976|1628983|1630598|1631114|1641730|1642268
1626220,1628991,1626164,1629630,1628415,1641731,1642849,1629651,GEN_STACK,50000,1626164|1626220|1628415|1628991|1629630|1629651|1641731|1642849
1628415,1628991,1627739,1626164,1626220,1629628,1631128,1642377,GEN_STACK,49800,1626164|1626220|1627739|1628415|1628991|1629628|1631128|1642377
1627759,1628991,1628960,1642266,1626220,1628415,1631128,1642285,GEN_STACK,49900,1626220|1627759|1628415|1628960|1628991|1631128|1642266|1642285
1629628,1642852,1627742,1630193,1630567,1642275,1629611,1630200,GEN_STACK,49000,1627742|1629611|1629628|1630193|1630200|1630567|1642275|1642852
1641731,1627826,1629673,1628379,1630552,201587,1630700,1630168,GEN_STACK,49600,1627826|1628379|1629673|1630168|1630552|1630700|1641731|201587
1631114,1629651,1629611,1629630,1642852,201587,1630530,1630700,GEN_STACK,49400,1629611|1629630|1629651|1630530|1630700|1631114|1642852|201587
1629008,1628976,1629611,1641710,1631094,1642461,1642849,1642856,GEN_STACK,49600,1628976|1629008|1629611|1631094|1641710|1642461|1642849|1642856
1626162,1626157,1629004,1630200,1628970,1631114,1629130,202696,GEN_STACK,49900,1626157|1626162|1628970|1629004|1629130|1630200|1631114|202696
1628969,1628976,1629656,1630193,1630567,1631094,1642266,1642354,GEN_STACK,50000,1628969|1628976|1629656|1630193|1630567|1631094|1642266|1642354
1630573,1628976,1628971,1628401,1630552,1642461,1631128,203501,GEN_STACK,48400,1628401|1628971|1628976|1630552|1630573|1631128|1642461|203501
1630598,1628976,1629611,1641710,1628970,1631094,1642856,1641730,GEN_STACK,49500,1628970|1628976|1629611|1630598|1631094|1641710|1641730|1642856
1629638,1630168,1629611,1628379,1642461,1642852,1630530,203954,GEN_STACK,49400,1628379|1629611|1629638|1630168|1630530|1642461|1642852|203954
1629638,1630168,1629004,1628379,1628970,1629627,1629673,1630530,GEN_STACK,50000,1628379|1628970|1629004|1629627|1629638|1629673|1630168|1630530
1641731,1629651,1627742,1628379,1628970,1630567,1630163,1642266,GEN_STACK,49900,1627742|1628379|1628970|1629651|1630163|1630567|1641731|1642266
1629628,203954,1627742,1642347,1642275,1631114,1629652,1641706,GEN_STACK,49400,1627742|1629628|1629652|1631114|1641706|1642275|1642347|203954
1629008,1628976,1629611,1641710,1630533,1631094,1642849,1642852,GEN_STACK,49200,1628976|1629008|1629611|1630533|1631094|1641710|1642849|1642852
1630598,203937,1629004,1628983,1631096,1631114,1629652,1641718,GEN_STACK,48800,1628983|1629004|1629652|1630598|1631096|1631114|1641718|203937
1627759,1629674,1631128,1628401,1630573,1641731,1642268,203932,GEN_STACK,49700,1627759|1628401|1629674|1630573|1631128|1641731|1642268|203932
1627759,1629674,1628971,1627750,1642461,1642377,1631128,203501,GEN_STACK,50000,1627750|1627759|1628971|1629674|1631128|1642377|1642461|203501
1630573,1629651,1628401,1627750,1628374,1642461,1629004,1629674,GEN_STACK,50000,1627750|1628374|1628401|1629004|1629651|1629674|1630573|1642461
1627759,203954,1631128,1628971,1630573,1642461,1630202,203501,GEN_STACK,49700,1627759|1628971|1630202|1630573|1631128|1642461|203501|203954
